TextGrid,Transcription,AlignOnset,AlignOffset,WordCount,NumWords,OnsetPhoneme,OffsetPhoneme,PresegBegin,Duration
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,duizenden,2.37,3.04,4,11,d,@,0,0.6699999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,vele,3.33,3.81,5,11,v,@,0,0.48
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,hele,3.81,4.48,6,11,h,@,0,0.6700000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,het,4.73,5.12,7,11,@,t,0,0.3899999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,naar,5.29,5.69,8,11,n,r,0,0.40000000000000036
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,de,6.08,6.4,9,11,d,@,0,0.3200000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,komen,6.53,7.09,10,11,k,@,0,0.5599999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF821.TextGrid,wereld,7.17,7.93,11,11,w,t,0,0.7599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,gaat,0.0,0.48,1,10,x,t,0,0.48
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,nieuwe,0.6,0.99,2,10,n,@,0,0.39
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,bericht,1.21,1.77,3,10,b,t,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,en,1.92,2.22,4,10,E,n,0,0.30000000000000027
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,Jeruzalem,2.39,3.15,5,10,j,m,0,0.7599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,dat,3.27,3.57,6,10,d,t,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,mooie,3.83,4.32,7,10,m,@,0,0.4900000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,het,4.68,5.03,8,10,@,t,0,0.35000000000000053
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,over,5.22,5.69,9,10,o:,r,0,0.47000000000000064
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF822.TextGrid,eeuwige,5.96,6.64,10,10,e:,@,0,0.6799999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,toe,0.0,0.28,1,10,t,u,0,0.28
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,zijn,0.59,1.12,2,10,z,n,0,0.5300000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,niet,1.31,1.65,3,10,n,t,0,0.33999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,en,1.85,2.16,4,10,E,n,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,koning,2.34,2.91,5,10,k,N,0,0.5700000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,dienaren,3.1,3.79,6,10,d,@,0,0.69
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,er,3.95,4.19,7,10,E,r,0,0.2400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,doen,4.55,4.91,8,10,d,n,0,0.3600000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,de,5.08,5.36,9,10,d,@,0,0.28000000000000025
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF823.TextGrid,trouwe,5.51,6.12,10,10,t,@,0,0.6100000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,de,0.0,0.37,1,11,d,@,0,0.37
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,moest,0.5,0.98,2,11,m,t,0,0.48
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,bedrijf,1.09,1.82,3,11,b,f,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,partij,1.93,2.54,4,11,p,Ei,0,0.6100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,van,2.79,3.15,5,11,v,n,0,0.3599999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,makelaar,3.37,4.08,6,11,m,r,0,0.71
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,de,4.36,4.67,7,11,d,@,0,0.3099999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,zijn,4.82,5.3,8,11,z,n,0,0.47999999999999954
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF824.TextGrid,sluiten,5.49,6.15,9,11,s,@,0,0.6600000000000001
