,Word,IPA,Syllables,Min_Freq_Count,Max_Freq_Count,Mean_Freq_Count,Bigrams,Bigram Occurrence Counts,Zipf,FREQcount,Lg10WF,n_syllables,Min_Syll_Zipf,First_syllable_zipf
1118,gezelschap,ɣəzˈɛlsxɑp,ɣə - zɛl - sxɑp,448.0,805074.0,269631.3333333333,"['ge', 'ez', 'ze', 'el', 'ls', 'sc', 'ch', 'ha', 'ap']","[3692145.0, 100963.0, 1671440.0, 4671207.0, 114609.0, 1079447.0, 1999086.0, 1299761.0, 270616.0]",4.563405857252806,1613.0,3.2076343673889616,3.0,5.1672984305206064,7.352677375311273
1119,bus,bˈɵs,bɵs,883.0,883.0,883.0,"['bu', 'us']","[200521.0, 727825.0]",4.808208553377783,2835.0,3.452553063228925,1.0,4.99490310591656,4.99490310591656
1120,lezers,lˈeːzərs,leː - zərs,2.0,46433.0,23217.5,"['le', 'ez', 'ze', 'er', 'rs']","[4397946.0, 100963.0, 1671440.0, 6799370.0, 834594.0]",3.492222894023161,136.0,2.133538908370217,2.0,4.228232317555359,6.784255687098286
1121,groten,ɣrˈoːtən,ɣroː - tən,1162.0,12205.0,6683.5,"['gr', 'ro', 'ot', 'te', 'en']","[789301.0, 1417238.0, 1595020.0, 3522714.0, 8542439.0]",3.3286301804664533,93.0,1.968482948553935,2.0,5.640113755864592,5.640113755864592
1122,getale,ɣətˈaːlə,ɣə - taː - lə,63157.0,855914.0,574715.0,"['ge', 'et', 'ta', 'al', 'le']","[3692145.0, 1684914.0, 892070.0, 2558689.0, 4397946.0]",2.3968950120249795,10.0,1.0,3.0,5.963614665525341,7.352677375311273
1123,bezwaar,bəzʋˈaːr,bəz - ʋaːr,2.0,37959.0,18980.5,"['be', 'ez', 'zw', 'wa', 'aa', 'ar']","[2443609.0, 100963.0, 26656.0, 409327.0, 2730922.0, 1754491.0]",4.314066210088722,908.0,2.958085848521085,2.0,5.005227375623775,6.969028573317883
1124,schrijnende,sxrˈɛɪnəndə,sxrɛɪ - nən - də,5846.0,257062.0,157106.0,"['sc', 'ch', 'hr', 'ri', 'ij', 'jn', 'ne', 'en', 'nd', 'de']","[1079447.0, 1999086.0, 36490.0, 1787712.0, 1639122.0, 79695.0, 1475977.0, 8542439.0, 2576478.0, 2559661.0]",2.30974483630608,8.0,0.9030899869919436,3.0,5.137982404863068,5.137982404863068
1125,situatie,sˌityˈaːtsi,si - ty - aːt - si,48208.0,392544.0,142489.75,"['si', 'it', 'tu', 'ua', 'at', 'ti', 'ie']","[1091620.0, 333345.0, 118674.0, 213527.0, 996808.0, 1353437.0, 2076673.0]",4.844616696245674,3083.0,3.488973524726508,4.0,5.545182594736141,5.878810015565264
1126,waaraan,ʋaːrˈaːn,ʋaː - raːn,11912.0,14904.0,13408.0,"['wa', 'aa', 'ar', 'ra', 'aa', 'an']","[409327.0, 2730922.0, 1754491.0, 2220035.0, 2730922.0, 4143386.0]",4.1278240335896745,591.0,2.7715874808812555,2.0,6.646758311755246,6.69560505176614
1127,nederlandse,nˈeːdərlˌɑndsə,neː - dər - lɑnd - sə,1031.0,50286.0,26686.75,"['ne', 'ed', 'de', 'er', 'rl', 'la', 'an', 'nd', 'ds', 'se']","[1475977.0, 636500.0, 2559661.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0, 357110.0, 763112.0]",3.295021579485373,86.0,1.934498451243568,4.0,5.661803550131882,6.4371000295138305
1128,politiek,pˌoːlitˈik,poː - li - tik,224.0,111845.0,54808.0,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'ek']","[490468.0, 2233880.0, 3369152.0, 333345.0, 1353437.0, 2076673.0, 762098.0]",4.486157675888785,1350.0,3.130333768495006,3.0,4.837697979308212,5.846056033346034
1129,nauwelijks,nˈʌʊələks,nʌʊ - ə - ləks,718.0,2281166.0,761527.0,"['na', 'au', 'uw', 'we', 'el', 'li', 'ij', 'jk', 'ks']","[523332.0, 611780.0, 98896.0, 1965886.0, 4671207.0, 3369152.0, 1639122.0, 518095.0, 117147.0]",4.516270888727883,1447.0,3.160468531119037,3.0,4.520072867985872,4.520072867985872
1130,doet,dˈut,dut,1268.0,1268.0,1268.0,"['do', 'oe', 'et']","[394555.0, 837795.0, 1684914.0]",5.918104441645213,36525.0,4.562590224606335,1.0,5.805719535405499,5.805719535405499
1131,dagen,dˈaːɣən,daː - ɣən,15995.0,444799.0,230397.0,"['da', 'ag', 'ge', 'en']","[1096946.0, 400262.0, 3692145.0, 8542439.0]",5.458929724249522,12688.0,4.103393169973528,2.0,6.038995366530527,6.038995366530527
1132,meest,mˈeːst,meːst,2586.0,2586.0,2586.0,"['me', 'ee', 'es', 'st']","[1659354.0, 944702.0, 1784615.0, 2307098.0]",4.7669536690046925,2578.0,3.4112829130173843,1.0,4.949400770418972,4.949400770418972
1133,succesvolle,sˈɵksɛsfˌɔlə,sɵk - sɛ - sfɔ - lə,44.0,855914.0,215379.25,"['su', 'uc', 'cc', 'ce', 'es', 'sv', 'vo', 'ol', 'll', 'le']","[38749.0, 94927.0, 33482.0, 173200.0, 1784615.0, 39865.0, 2123358.0, 2233880.0, 2754440.0, 4397946.0]",3.78847161774116,270.0,2.431363764158988,4.0,4.964918710868372,4.964918710868372
1134,nederland,nˈeːdərlˌɑnt,neː - dər - lɑnt,29339.0,50286.0,37197.333333333336,"['ne', 'ed', 'de', 'er', 'rl', 'la', 'an', 'nd']","[1475977.0, 636500.0, 2559661.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0]",3.4793539678338403,132.0,2.12057393120585,3.0,5.661803550131882,6.4371000295138305
1135,toezicht,tˈuzˌɪxt,tu - zɪxt,11027.0,13457.0,12242.0,"['to', 'oe', 'ez', 'zi', 'ic', 'ch', 'ht']","[2236591.0, 837795.0, 100963.0, 123482.0, 911860.0, 1999086.0, 373636.0]",3.900809443332579,350.0,2.544068044350276,2.0,5.332543744221726,6.026630251418473
1136,accountants,ˌɑkkʌʊntˈɑnts,ɑk - kʌʊn - tɑnts,106.0,40174.0,13541.0,"['ac', 'cc', 'co', 'ou', 'un', 'nt', 'ta', 'an', 'nt', 'ts']","[404620.0, 33482.0, 488809.0, 846499.0, 125750.0, 1477178.0, 892070.0, 4143386.0, 1477178.0, 235160.0]",2.9465669338932536,38.0,1.57978359661681,3.0,3.0781897332540167,5.414734023253361
1137,ter,tˈɛr,tɛr,3202.0,3202.0,3202.0,"['te', 'er']","[3522714.0, 6799370.0]",4.88222919418139,3362.0,3.526597709103452,1.0,6.620804788684325,6.620804788684325
1138,regionale,rˌeːɣioːnˈaːlə,reː - ɣi - oː - naː - lə,16276.0,855914.0,258188.0,"['re', 'eg', 'gi', 'io', 'on', 'na', 'al', 'le']","[1607974.0, 1125580.0, 669114.0, 757588.0, 2451854.0, 523332.0, 2558689.0, 4397946.0]",3.3968950120249795,109.0,2.037426497940624,5.0,5.421556714018806,6.479014619987463
1139,problemen,prɔblˈeːmən,prɔ - bleː - mən,13016.0,213456.0,84977.66666666667,"['pr', 'ro', 'ob', 'bl', 'le', 'em', 'me', 'en']","[242781.0, 1417238.0, 95880.0, 152155.0, 4397946.0, 924741.0, 1659354.0, 8542439.0]",5.362994060162091,10173.0,4.007449044497749,3.0,5.402559148902123,6.173766681601569
1140,zoals,zoːˈɑls,zoː - ɑls,17944.0,312926.0,165435.0,"['zo', 'oa', 'al', 'ls']","[40239.0, 24840.0, 2558689.0, 114609.0]",5.8607337277688885,32005.0,4.505217831531809,2.0,6.651280439099391,6.651280439099391
1141,antillen,ˈɑntɪlən,ɑn - tɪ - lən,2612.0,1517022.0,601685.3333333334,"['an', 'nt', 'ti', 'il', 'll', 'le', 'en']","[4143386.0, 1477178.0, 1353437.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",2.531593585922436,14.0,1.146128035678238,3.0,4.47929889899484,6.321042490043931
1142,pillen,pˈɪlən,pɪ - lən,1450.0,285422.0,143436.0,"['pi', 'il', 'll', 'le', 'en']","[1566256.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",4.443992797049151,1225.0,3.088136088700552,2.0,4.628331925316486,4.628331925316486
1143,blauwe,blˈʌʊə,blʌʊ - ə,2712.0,2281166.0,1141939.0,"['bl', 'la', 'au', 'uw', 'we']","[152155.0, 2444604.0, 611780.0, 98896.0, 1965886.0]",4.684900206227797,2134.0,3.329194415088451,2.0,4.582382904661459,4.582382904661459
1144,poeders,pˈudərs,pu - dərs,8398.0,57273.0,32835.5,"['po', 'oe', 'ed', 'de', 'er', 'rs']","[490468.0, 837795.0, 636500.0, 2559661.0, 6799370.0, 834594.0]",2.531593585922436,14.0,1.146128035678238,2.0,4.412190149831527,4.412190149831527
1145,ingevoerd,ˈɪnɣəvˌurt,ɪn - ɣə - vurt,3337.0,805074.0,340835.6666666667,"['in', 'ng', 'ge', 'ev', 'vo', 'oe', 'er', 'rd']","[2264626.0, 2927082.0, 3692145.0, 317289.0, 2123358.0, 837795.0, 6799370.0, 823655.0]",3.372535666165535,103.0,2.012837224705172,3.0,4.625912451193073,6.931581996104608
1146,haalt,hˈaːlt,haːlt,3.0,3.0,3.0,"['ha', 'aa', 'al', 'lt']","[1299761.0, 2730922.0, 2558689.0, 1858662.0]",4.749428333452592,2476.0,3.39375064034808,1.0,4.7157640189173415,4.7157640189173415
1147,zo,zˈoː,zoː,17944.0,17944.0,17944.0,['zo'],[40239.0],6.580762489177145,167980.0,5.225257576924099,1.0,6.651280439099391,6.651280439099391
1148,complete,kɔmplˈeːtə,kɔm - pleː - tə,1573.0,995799.0,403402.6666666667,"['co', 'om', 'mp', 'pl', 'le', 'et', 'te']","[488809.0, 2473734.0, 51276.0, 97171.0, 4397946.0, 1684914.0, 3522714.0]",4.043922148869465,487.0,2.6875289612146345,3.0,5.180739382200248,5.575469885792934
1149,bouwsel,bˈʌʊsəl,bʌʊ - səl,1969.0,7091.0,4530.0,"['bo', 'ou', 'uw', 'ws', 'se', 'el']","[1606593.0, 846499.0, 98896.0, 37683.0, 763112.0, 4671207.0]",2.0544723312027733,4.0,0.6020599913279624,2.0,4.980284597176437,4.980284597176437
1150,verband,vərbˈɑnt,vər - bɑnt,2694.0,61458.0,32076.0,"['ve', 'er', 'rb', 'ba', 'an', 'nd']","[1767776.0, 6799370.0, 87286.0, 584273.0, 4143386.0, 2576478.0]",4.399649947745477,1106.0,3.04375512696868,2.0,5.062495136204039,7.111107990339974
1151,vorig,vˈoːrəx,voː - rəx,836.0,21981.0,11408.5,"['vo', 'or', 'ri', 'ig']","[2123358.0, 2597583.0, 1787712.0, 960409.0]",4.549183356408037,1561.0,3.1934029030624176,2.0,5.23086559070865,5.5807322496738045
1152,jaar,jˈaːr,jaːr,5091.0,5091.0,5091.0,"['ja', 'aa', 'ar']","[1312625.0, 2730922.0, 1754491.0]",5.878624208984995,33351.0,4.5231088603806295,1.0,5.812595113363512,5.812595113363512
1153,dertig,dˈɛrtəx,dɛr - təx,2341.0,22235.0,12288.0,"['de', 'er', 'rt', 'ti', 'ig']","[2559661.0, 6799370.0, 1154116.0, 1353437.0, 960409.0]",4.507790671249811,1419.0,3.151982395457474,2.0,5.995539890601659,6.706087600635588
1154,dossiers,dɔsˈirs,dɔ - sirs,5.0,40080.0,20042.5,"['do', 'os', 'ss', 'si', 'ie', 'er', 'rs']","[394555.0, 588208.0, 1070262.0, 1091620.0, 2076673.0, 6799370.0, 834594.0]",4.260217872145436,802.0,2.9041743682841634,2.0,4.164950482011152,4.696164127041554
1155,allemaal,ˌɑləmˈaːl,ɑ - lə - maːl,71770.0,855914.0,520143.3333333333,"['al', 'll', 'le', 'em', 'ma', 'aa', 'al']","[2558689.0, 2754440.0, 4397946.0, 924741.0, 957657.0, 2730922.0, 2558689.0]",5.907586224718044,35651.0,4.552071716190435,3.0,6.072723740415553,6.825642026279564
1156,gekoppeld,ɣəkˈɔpəlt,ɣə - kɔ - pəlt,775.0,805074.0,269642.3333333333,"['ge', 'ek', 'ko', 'op', 'pp', 'pe', 'el', 'ld']","[3692145.0, 762098.0, 466342.0, 976321.0, 297911.0, 1062538.0, 4671207.0, 840998.0]",3.4826071252315622,133.0,2.123851640967086,3.0,3.966503728985033,7.352677375311273
1157,actiegroep,ˈɑksiɣrˌup,ɑk - si - ɣrup,594.0,48208.0,29658.666666666668,"['ac', 'ct', 'ti', 'ie', 'eg', 'gr', 'ro', 'oe', 'ep']","[404620.0, 116688.0, 1353437.0, 2076673.0, 1125580.0, 789301.0, 1417238.0, 837795.0, 189025.0]",2.2585923138586983,7.0,0.8450980400142568,3.0,4.857867503599133,5.414734023253361
1158,nieuw,nˈiw,niw,6038.0,6038.0,6038.0,"['ni', 'ie', 'eu', 'uw']","[638298.0, 2076673.0, 135956.0, 98896.0]",5.074999343477336,5241.0,3.719414159702594,1.0,5.703791984361171,5.703791984361171
1159,probleem,prɔblˈeːm,prɔ - bleːm,16087.0,28461.0,22274.0,"['pr', 'ro', 'ob', 'bl', 'le', 'ee', 'em']","[242781.0, 1417238.0, 95880.0, 152155.0, 4397946.0, 944702.0, 924741.0]",5.530056361387585,14946.0,4.17452497792015,2.0,5.433811206841241,6.173766681601569
1160,natuur,naːtˈyr,naː - tyr,51024.0,124785.0,87904.5,"['na', 'at', 'tu', 'uu', 'ur']","[523332.0, 996808.0, 118674.0, 78760.0, 346154.0]",4.42738433417288,1179.0,3.071513805095089,2.0,5.77548048556431,6.429387005673073
1161,waterland,,,,,,"['wa', 'at', 'te', 'er', 'rl', 'la', 'an', 'nd']","[409327.0, 996808.0, 3522714.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0]",,,0.0,,,
1162,race,(en)ɹˈeɪs(nl),(en)ɹ - e - ɪs(nl),1169.0,1637.0,1397.0,"['ra', 'ac', 'ce']","[2220035.0, 404620.0, 173200.0]",4.416954805953948,1151.0,3.061075323629792,1.0,4.41473402325336,4.41473402325336
1163,eindigde,ˈɛɪndɪɣdə,ɛɪn - dɪɣ - də,22.0,208410.0,70136.33333333333,"['ei', 'in', 'nd', 'di', 'ig', 'gd', 'de']","[2483878.0, 2264626.0, 2576478.0, 1050254.0, 960409.0, 109191.0, 2559661.0]",3.802660358208974,279.0,2.4456042032735974,3.0,5.453557063130746,5.453557063130746
1164,olympisch,oːlˈɪmpis,oː - lɪm - pis,308.0,23008.0,8146.0,"['ol', 'ly', 'ym', 'mp', 'pi', 'is', 'sc', 'ch']","[2233880.0, 78238.0, 69066.0, 51276.0, 1566256.0, 3439538.0, 1079447.0, 1999086.0]",3.118930320429692,57.0,1.7558748556724917,3.0,3.769756811494121,6.695923768618035
1165,paard,pˈaːrt,paːrt,145.0,145.0,145.0,"['pa', 'aa', 'ar', 'rd']","[319786.0, 2730922.0, 1754491.0, 823655.0]",4.918746028007153,3657.0,3.5631249603380444,1.0,4.878403236733984,4.878403236733984
1166,als,ˈɑls,ɑls,312926.0,312926.0,312926.0,"['al', 'ls']","[2558689.0, 114609.0]",6.798596258708725,277391.0,5.44309236620466,1.0,6.777624367559529,6.777624367559529
1167,bij,bˈɛɪ,bɛɪ,3288.0,3288.0,3288.0,"['bi', 'ij']","[743491.0, 1639122.0]",6.388262069533971,107834.0,5.03275571525037,1.0,6.436486609668028,6.4364866096680275
1168,openbare,ˈoːpənbˌaːrə,oː - pən - baː - rə,14414.0,428756.0,161475.5,"['op', 'pe', 'en', 'nb', 'ba', 'ar', 're']","[976321.0, 1062538.0, 8542439.0, 79637.0, 584273.0, 1754491.0, 1607974.0]",4.086284602533144,537.0,2.7299742856995555,4.0,5.770689107698806,6.695923768618035
1169,debat,dˈeːbɑt,deː - bɑt,5005.0,16665.0,10835.0,"['de', 'eb', 'ba', 'at']","[2559661.0, 154238.0, 584273.0, 996808.0]",3.7569028676482983,251.0,2.399673721481038,2.0,4.470217530618387,7.461104335487914
1170,duidelijk,dˈœydələk,dœy - də - lək,2224.0,208410.0,71287.66666666667,"['du', 'ui', 'id', 'de', 'el', 'li', 'ij', 'jk']","[161799.0, 687028.0, 469631.0, 2559661.0, 4671207.0, 3369152.0, 1639122.0, 518095.0]",5.228881063275896,7470.0,3.873320601815399,3.0,5.523662372006189,5.523662372006189
1171,wat,ʋˈɑt,ʋɑt,1.0,1.0,1.0,"['wa', 'at']","[409327.0, 996808.0]",7.037332177070513,480650.0,5.681828946648095,1.0,6.91058079116123,6.91058079116123
1172,bedoeling,bədˈulˌɪŋ,bə - du - lɪŋ,3926.0,21023.0,12905.0,"['be', 'ed', 'do', 'oe', 'el', 'li', 'in', 'ng']","[2443609.0, 636500.0, 394555.0, 837795.0, 4671207.0, 3369152.0, 2264626.0, 2927082.0]",4.591283197194315,1720.0,3.2355284469075487,3.0,5.660957080891188,6.969028573317883
1173,werkt,ʋˈɛrkt,ʋɛrkt,16566.0,16566.0,16566.0,"['we', 'er', 'rk', 'kt']","[1965886.0, 6799370.0, 2174749.0, 179298.0]",5.428817347427382,11838.0,4.073278335635835,1.0,5.44612282475292,5.44612282475292
1174,twaalf,tʋˈaːlf,tʋaːlf,2117.0,2117.0,2117.0,"['tw', 'wa', 'aa', 'al', 'lf']","[57710.0, 409327.0, 2730922.0, 2558689.0, 34029.0]",4.66385327545348,2033.0,3.3081373786380386,1.0,4.592232133172929,4.592232133172929
1175,per,pˈɛr,pɛr,36585.0,36585.0,36585.0,"['pe', 'er']","[1062538.0, 6799370.0]",5.2111426077569,7171.0,3.8555797225017177,1.0,5.937691672757369,5.937691672757369
1176,uur,ˈyr,yr,40774.0,40774.0,40774.0,"['uu', 'ur']","[78760.0, 346154.0]",5.53874369128912,15248.0,4.183212883294251,1.0,5.4458605696230284,5.4458605696230284
1177,eigen,ˈɛɪɣən,ɛɪ - ɣən,4481.0,444799.0,224640.0,"['ei', 'ig', 'ge', 'en']","[2483878.0, 960409.0, 3692145.0, 8542439.0]",5.547707252281344,15566.0,4.192177026112752,2.0,5.878596988457877,5.878596988457877
1178,bestaan,bəstˈaːn,bə - staːn,11955.0,21023.0,16489.0,"['be', 'es', 'st', 'ta', 'aa', 'an']","[2443609.0, 1784615.0, 2307098.0, 892070.0, 2730922.0, 4143386.0]",4.752050364853886,2491.0,3.3963737275365067,2.0,5.7070677337185165,6.969028573317883
1179,bruid,brˈœyt,brœyt,1029.0,1029.0,1029.0,"['br', 'ru', 'ui', 'id']","[191839.0, 1082518.0, 687028.0, 469631.0]",4.321644059605787,924.0,2.9656719712201065,1.0,4.230822550771852,4.230822550771852
1180,india,ˈɪndˌiaː,ɪn - di - aː,214096.0,1385476.0,680476.3333333334,"['in', 'nd', 'di', 'ia']","[2264626.0, 2576478.0, 1050254.0, 112581.0]",3.359823700649397,100.0,2.0,3.0,6.130433755433337,6.931581996104608
1181,groeperingen,ɣrupˈɪːrɪŋən,ɣru - pɪː - rɪŋ - ən,1131.0,6929.0,4148.5,"['gr', 'ro', 'oe', 'ep', 'pe', 'er', 'ri', 'in', 'ng', 'ge', 'en']","[789301.0, 1417238.0, 837795.0, 189025.0, 1062538.0, 6799370.0, 1787712.0, 2264626.0, 2927082.0, 3692145.0, 8542439.0]",3.063072502964691,50.0,1.6989700043360187,4.0,4.839715241254677,4.839715241254677
1182,binnen,bˈɪnən,bɪ - nən,49388.0,257062.0,153225.0,"['bi', 'in', 'nn', 'ne', 'en']","[743491.0, 2264626.0, 746302.0, 1475977.0, 8542439.0]",5.827072718600453,29618.0,4.471555728787164,2.0,5.876684755940897,5.876684755940897
1183,kerk,kˈɛrk,kɛrk,4360.0,4360.0,4360.0,"['ke', 'er', 'rk']","[3143026.0, 6799370.0, 2174749.0]",4.896707017550013,3476.0,3.541079767776629,1.0,4.880529766378231,4.880529766378231
1184,bestrijden,bəstrˈɛɪdən,bə - strɛɪ - dən,1546.0,21023.0,9904.0,"['be', 'es', 'st', 'tr', 'ri', 'ij', 'jd', 'de', 'en']","[2443609.0, 1784615.0, 2307098.0, 1199332.0, 1787712.0, 1639122.0, 163477.0, 2559661.0, 8542439.0]",3.931843677072548,376.0,2.575187844927661,3.0,4.625739114738206,6.969028573317883
1185,bekendheid,bəkˈɛndhɛɪt,bə - kɛn - dhɛɪt,3939.0,58920.0,27960.666666666668,"['be', 'ek', 'ke', 'en', 'nd', 'dh', 'he', 'ei', 'id']","[2443609.0, 762098.0, 3143026.0, 8542439.0, 2576478.0, 6927.0, 822995.0, 2483878.0, 469631.0]",3.2006003668810115,69.0,1.8388490907372552,3.0,5.413124634455293,6.969028573317883
1186,macht,mˈɑxt,mɑxt,91.0,91.0,91.0,"['ma', 'ac', 'ch', 'ht']","[957657.0, 404620.0, 1999086.0, 373636.0]",4.920641478836544,3673.0,3.5650209283452936,1.0,4.8952240949831625,4.8952240949831625
1187,tijdrovende,tˈɛɪdroːvəndə,tɛɪ - droː - vən - də,4040.0,278838.0,123862.0,"['ti', 'ij', 'jd', 'dr', 'ro', 'ov', 've', 'en', 'nd', 'de']","[1353437.0, 1639122.0, 163477.0, 486140.0, 1417238.0, 145547.0, 1767776.0, 8542439.0, 2576478.0, 2559661.0]",1.957562318194717,3.0,0.4771212547196624,4.0,5.810356884941449,6.199943718920791
1188,procedure,prˌoːseːdˈyrə,proː - seː - dy - rə,6757.0,428756.0,113516.5,"['pr', 'ro', 'oc', 'ce', 'ed', 'du', 'ur', 're']","[242781.0, 1417238.0, 270017.0, 173200.0, 636500.0, 161799.0, 346154.0, 1607974.0]",4.069832086611988,517.0,2.7134905430939424,4.0,5.359703213844561,6.173766681601569
1189,klassieke,klɑsˈikə,klɑ - si - kə,686.0,671009.0,239967.66666666663,"['kl', 'la', 'as', 'ss', 'si', 'ie', 'ek', 'ke']","[549706.0, 2444604.0, 504791.0, 1070262.0, 1091620.0, 2076673.0, 762098.0, 3143026.0]",3.848262715893592,310.0,2.4913616938342726,3.0,4.926769110402187,4.926769110402187
1190,animatie,ˌaːnimˈaːtsi,aː - ni - maːt - si,6121.0,1385476.0,618554.25,"['an', 'ni', 'im', 'ma', 'at', 'ti', 'ie']","[4143386.0, 638298.0, 1019572.0, 957657.0, 996808.0, 1353437.0, 2076673.0]",2.786866091025742,26.0,1.414973347970818,4.0,5.98672761035512,6.48158820290774
1191,pubers,pˈybərs,py - bərs,571.0,5849.0,3210.0,"['pu', 'ub', 'be', 'er', 'rs']","[45003.0, 648428.0, 2443609.0, 6799370.0, 834594.0]",2.89957037121703,34.0,1.5314789170422551,2.0,4.000717829516135,5.35436016238654
1192,straat,strˈaːt,straːt,1409.0,1409.0,1409.0,"['st', 'tr', 'ra', 'aa', 'at']","[2307098.0, 1199332.0, 2220035.0, 2730922.0, 996808.0]",4.997867907711727,4388.0,3.642266618902673,1.0,4.96831937701421,4.96831937701421
1193,zorgen,zˈɔrɣən,zɔr - ɣən,7694.0,444799.0,226246.5,"['zo', 'or', 'rg', 'ge', 'en']","[40239.0, 2597583.0, 709881.0, 3692145.0, 8542439.0]",5.620084056104832,18389.0,4.264558112800327,2.0,5.540440058581014,5.540440058581014
1194,overlast,ˌoːvərlˈɑst,oː - vər - lɑst,318.0,61458.0,28261.33333333333,"['ov', 've', 'er', 'rl', 'la', 'as', 'st']","[145547.0, 1767776.0, 6799370.0, 344538.0, 2444604.0, 504791.0, 2307098.0]",3.438287697183205,120.0,2.0791812460476247,3.0,4.753012076336971,6.695923768618035
1195,broodje,brˈoːtjə,broːt - jə,368.0,145604.0,72986.0,"['br', 'ro', 'oo', 'od', 'dj', 'je']","[191839.0, 1417238.0, 3901750.0, 193327.0, 16143.0, 913788.0]",4.102914134753178,558.0,2.7466341989375787,2.0,4.719831395643645,4.719831395643645
1196,belegd,bəlˈɛxt,bə - lɛxt,3022.0,21023.0,12022.5,"['be', 'el', 'le', 'eg', 'gd']","[2443609.0, 4671207.0, 4397946.0, 1125580.0, 109191.0]",2.923704050933749,36.0,1.5563025007672873,2.0,4.66404747758302,6.969028573317883
1197,kaas,kˈaːs,kaːs,3.0,3.0,3.0,"['ka', 'aa', 'as']","[424843.0, 2730922.0, 504791.0]",4.3555023268667545,999.0,2.9995654882259823,1.0,4.492221010395771,4.492221010395771
1198,ham,hˈɑm,hɑm,1917.0,1917.0,1917.0,"['ha', 'am']","[1299761.0, 930317.0]",4.017315012404016,458.0,2.660865478003869,1.0,4.88331710359363,4.88331710359363
1199,duizend,dˈœyzənt,dœy - zənt,77.0,3229.0,1653.0,"['du', 'ui', 'iz', 'ze', 'en', 'nd']","[161799.0, 687028.0, 102177.0, 1671440.0, 8542439.0, 2576478.0]",4.602493026108304,1765.0,3.246744709723841,2.0,4.896991602008075,5.523662372006189
1200,arbeiders,ˈɑrbɛɪdərs,ɑr - bɛɪ - dərs,2155.0,57273.0,20905.33333333333,"['ar', 'rb', 'be', 'ei', 'id', 'de', 'er', 'rs']","[1754491.0, 87286.0, 2443609.0, 2483878.0, 469631.0, 2559661.0, 6799370.0, 834594.0]",3.9272111586754415,372.0,2.5705429398818973,3.0,5.3234590501413805,5.639945996869187
1201,werken,ʋˈɛrkən,ʋɛr - kən,117028.0,374698.0,245863.0,"['we', 'er', 'rk', 'ke', 'en']","[1965886.0, 6799370.0, 2174749.0, 3143026.0, 8542439.0]",5.4831901144066055,13417.0,4.127655419775207,2.0,5.729126272433179,5.729126272433179
1202,bedrijf,bədrˈɛɪf,bə - drɛɪf,409.0,21023.0,10716.0,"['be', 'ed', 'dr', 'ri', 'ij', 'jf']","[2443609.0, 636500.0, 486140.0, 1787712.0, 1639122.0, 33465.0]",4.862007359271627,3209.0,3.506369717095504,2.0,4.946096878624155,6.969028573317883
1203,tegenover,tˈeːɣənˌoːvər,teː - ɣə - noː - vər,23567.0,805074.0,232224.25,"['te', 'eg', 'ge', 'en', 'no', 'ov', 've', 'er']","[3522714.0, 1125580.0, 3692145.0, 8542439.0, 847517.0, 145547.0, 1767776.0, 6799370.0]",4.505337023582539,1411.0,3.149527013754348,4.0,6.695923768618035,7.13697011084484
1204,station,staːʃˈɔn,staː - ʃɔn,135.0,5101.0,2618.0,"['st', 'ta', 'at', 'ti', 'io', 'on']","[2307098.0, 892070.0, 996808.0, 1353437.0, 757588.0, 2451854.0]",4.444346889593759,1226.0,3.0884904701823963,3.0,5.5817118833662125,5.5817118833662125
1205,anke,ˈɑŋkə,ɑŋ - kə,87052.0,671009.0,379030.5,"['an', 'nk', 'ke']","[4143386.0, 476574.0, 3143026.0]",2.5859512482450286,16.0,1.2041199826559248,2.0,6.321042490043931,6.321042490043931
1206,plant,plˈɑnt,plɑnt,1.0,1.0,1.0,"['pl', 'la', 'an', 'nt']","[97171.0, 2444604.0, 4143386.0, 1477178.0]",4.064772287842585,511.0,2.708420900134713,1.0,4.193542371216876,4.193542371216876
1207,gieter,ɣˈitər,ɣi - tər,16276.0,28640.0,22458.0,"['gi', 'ie', 'et', 'te', 'er']","[669114.0, 2076673.0, 1684914.0, 3522714.0, 6799370.0]",2.531593585922436,14.0,1.146128035678238,2.0,5.315846731139847,5.315846731139847
