Word,Bigrams,First_Bigram_Count,Min_Bigram_Count,First_bigram_Zipf,Min_bigram_Zipf
doorzet,"['do', 'oo', 'or', 'rz', 'ze', 'et']",394555.0,85749.0,5.596108652070105,4.933234128714808
plekje,"['pl', 'le', 'ek', 'kj', 'je']",97171.0,97171.0,4.987541141497206,4.987541141497206
rij,"['ri', 'ij']",1787712.0,1639122.0,6.252297798284929,6.214611544306905
hondje,"['ho', 'on', 'nd', 'dj', 'je']",1237078.0,16143.0,6.092397434607738,4.208011148892835
dikke,"['di', 'ik', 'kk', 'ke']",1050254.0,65091.0,6.0212947577817895,4.8135276157671045
duiven,"['du', 'ui', 'iv', 've', 'en']",161799.0,94073.0,5.208978517276254,4.973469610496657
opjaagt,"['op', 'pj', 'ja', 'aa', 'ag', 'gt']",976321.0,21874.0,5.98959307561742,4.339948061694351
wild,"['wi', 'il', 'ld']",658045.0,658045.0,5.818256253565166,5.818256253565166
door,"['do', 'oo', 'or']",394555.0,394555.0,5.596108652070105,5.596108652070105
heel,"['he', 'ee', 'el']",822995.0,822995.0,5.915397724419865,5.915397724419865
scherpe,"['sc', 'ch', 'he', 'er', 'rp', 'pe']",1079447.0,40052.0,6.033201726006053,4.602635050623777
bochten,"['bo', 'oc', 'ch', 'ht', 'te', 'en']",1606593.0,270017.0,6.205906140710445,5.431392716159392
griekenland,"['gr', 'ri', 'ie', 'ek', 'ke', 'en', 'nl', 'la', 'an', 'nd']",789301.0,49228.0,5.897243203258759,4.692221013938654
voorkomen,"['vo', 'oo', 'or', 'rk', 'ko', 'om', 'me', 'en']",2123358.0,466342.0,6.327023427297477,5.66870546220922
gebeuren,"['ge', 'eb', 'be', 'eu', 'ur', 're', 'en']",3692145.0,135956.0,6.567278866173126,5.133401572961477
ongelukken,"['on', 'ng', 'ge', 'el', 'lu', 'uk', 'kk', 'ke', 'en']",2451854.0,56724.0,6.389494782909221,4.753774504556974
vrouw,"['vr', 'ro', 'ou', 'uw']",62231.0,62231.0,4.794013758480958,4.794013758480958
prachtige,"['pr', 'ra', 'ac', 'ch', 'ht', 'ti', 'ig', 'ge']",242781.0,242781.0,5.38521648474895,5.38521648474895
tekeningen,"['te', 'ek', 'ke', 'en', 'ni', 'in', 'ng', 'ge', 'en']",3522714.0,638298.0,6.546877508655531,5.805024164036852
vanaf,"['va', 'an', 'na', 'af']",313419.0,313419.0,5.496126706275837,5.496126706275837
dinsdag,"['di', 'in', 'ns', 'sd', 'da', 'ag']",1050254.0,52948.0,6.0212947577817895,4.723857762392835
kunstacademie,"['ku', 'un', 'ns', 'st', 'ta', 'ac', 'ca', 'ad', 'de', 'em', 'mi', 'ie']",286858.0,125750.0,5.457668480117086,5.099511447348284
sonja,"['so', 'on', 'nj', 'ja']",369446.0,153193.0,5.567552144331689,5.185241756041235
verbaasd,"['ve', 'er', 'rb', 'ba', 'aa', 'as', 'sd']",1767776.0,52948.0,6.247427479128562,4.723857762392835
moeder,"['mo', 'oe', 'ed', 'de', 'er']",1055897.0,636500.0,6.023621967272901,5.803799090305684
overige,"['ov', 've', 'er', 'ri', 'ig', 'ge']",145547.0,145547.0,5.163006242100962,5.163006242100962
biscuitjes,"['bi', 'is', 'sc', 'cu', 'ui', 'it', 'tj', 'je', 'es']",743491.0,27593.0,5.871276299859255,4.440814659957681
prullenbak,"['pr', 'ru', 'ul', 'll', 'le', 'en', 'nb', 'ba', 'ak']",242781.0,79637.0,5.38521648474895,4.90112034477739
gooide,"['go', 'oo', 'oi', 'id', 'de']",147343.0,147343.0,5.168332455625744,5.168332455625744
politieagent,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'ea', 'ag', 'ge', 'en', 'nt']",490468.0,262246.0,5.6906115630831495,5.41871052874015
peetoom,"['pe', 'ee', 'et', 'to', 'oo', 'om']",1062538.0,944702.0,6.0263448795919485,5.975295294504483
snelste,"['sn', 'ne', 'el', 'ls', 'st', 'te']",91698.0,91698.0,4.962364599608407,4.962364599608407
naakte,"['na', 'aa', 'ak', 'kt', 'te']",523332.0,179298.0,5.7187781210687945,5.25357786738877
gearresteerd,"['ge', 'ea', 'ar', 'rr', 're', 'es', 'st', 'te', 'ee', 'er', 'rd']",3692145.0,200692.0,6.567278866173126,5.302532224931979
reporter,"['re', 'ep', 'po', 'or', 'rt', 'te', 'er']",1607974.0,189025.0,6.206279292269118,5.276521544278673
vermoeide,"['ve', 'er', 'rm', 'mo', 'oe', 'ei', 'id', 'de']",1767776.0,469631.0,6.247427479128562,5.671757681403816
ballerina,"['ba', 'al', 'll', 'le', 'er', 'ri', 'in', 'na']",584273.0,523332.0,5.766616560779267,5.7187781210687945
extra,"['ex', 'xt', 'tr', 'ra']",248636.0,7953.0,5.395565757049609,3.9005855866499615
vraagt,"['vr', 'ra', 'aa', 'ag', 'gt']",62231.0,21874.0,4.794013758480958,4.339948061694351
kansloos,"['ka', 'an', 'ns', 'sl', 'lo', 'oo', 'os']",424843.0,424843.0,5.628229489164837,5.628229489164837
beroemdheid,"['be', 'er', 'ro', 'oe', 'em', 'md', 'dh', 'he', 'ei', 'id']",2443609.0,6927.0,6.388031893729547,3.84060787900929
wegstuurt,"['we', 'eg', 'gs', 'st', 'tu', 'uu', 'ur', 'rt']",1965886.0,78760.0,6.293558550786624,4.8963112215814295
wachtende,"['wa', 'ac', 'ch', 'ht', 'te', 'en', 'nd', 'de']",409327.0,373636.0,5.612071453488598,5.572449876391515
woord,"['wo', 'oo', 'or', 'rd']",933919.0,823655.0,5.970309675966085,5.915745866435793
staan,"['st', 'ta', 'aa', 'an']",2307098.0,892070.0,6.363066230945546,5.950399421283193
clown,"['cl', 'lo', 'ow', 'wn']",78537.0,7085.0,4.89507983760128,3.8504011479971583
zonnige,"['zo', 'on', 'nn', 'ni', 'ig', 'ge']",40239.0,40239.0,4.604657972047871,4.604657972047871
terras,"['te', 'er', 'rr', 'ra', 'as']",3522714.0,200692.0,6.546877508655531,5.302532224931979
wraak,"['wr', 'ra', 'aa', 'ak']",15378.0,15378.0,4.186928096934767,4.186928096934767
auto,"['au', 'ut', 'to']",611780.0,137082.0,5.786595985032953,5.13698360020187
passende,"['pa', 'as', 'ss', 'se', 'en', 'nd', 'de']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
trekhaak,"['tr', 're', 'ek', 'kh', 'ha', 'aa', 'ak']",1199332.0,9729.0,6.078939783585439,3.988112840268352
propellor,"['pr', 'ro', 'op', 'pe', 'el', 'll', 'lo', 'or']",242781.0,242781.0,5.38521648474895,5.38521648474895
besteld,"['be', 'es', 'st', 'te', 'el', 'ld']",2443609.0,840998.0,6.388031893729547,5.924795479395129
mechanicus,"['me', 'ec', 'ch', 'ha', 'an', 'ni', 'ic', 'cu', 'us']",1659354.0,27593.0,6.219939308295585,4.440814659957681
rood,"['ro', 'oo', 'od']",1417238.0,193327.0,6.151443094868977,5.286294758140591
verzorgt,"['ve', 'er', 'rz', 'zo', 'or', 'rg', 'gt']",1767776.0,21874.0,6.247427479128562,4.339948061694351
last,"['la', 'as', 'st']",2444604.0,504791.0,6.388208695697325,5.703112463543158
ontstoken,"['on', 'nt', 'ts', 'st', 'to', 'ok', 'ke', 'en']",2451854.0,155024.0,6.389494782909221,5.190401740018988
pukkels,"['pu', 'uk', 'kk', 'ke', 'el', 'ls']",45003.0,45003.0,4.653251116013661,4.653251116013661
juf,"['ju', 'uf']",40398.0,29321.0,4.606370615114146,4.467193589411815
berispte,"['be', 'er', 'ri', 'is', 'sp', 'pt', 'te']",2443609.0,51860.0,6.388031893729547,4.714840886715916
jongetje,"['jo', 'on', 'ng', 'ge', 'et', 'tj', 'je']",866375.0,104770.0,5.937706413132577,5.020241089108949
gammele,"['ga', 'am', 'mm', 'me', 'el', 'le']",446758.0,407998.0,5.650073310166976,5.610659098641316
drukknop,"['dr', 'ru', 'uk', 'kk', 'kn', 'no', 'op']",486140.0,56724.0,5.686762250004548,4.753774504556974
indrukte,"['in', 'nd', 'dr', 'ru', 'uk', 'kt', 'te']",2264626.0,56724.0,6.354996680882354,4.753774504556974
overvaller,"['ov', 've', 'er', 'rv', 'va', 'al', 'll', 'le', 'er']",145547.0,59129.0,5.163006242100962,4.771807878999105
stal,"['st', 'ta', 'al']",2307098.0,892070.0,6.363066230945546,5.950399421283193
alle,"['al', 'll', 'le']",2558689.0,2558689.0,6.408017671801708,6.408017671801708
kostbaarheden,"['ko', 'os', 'st', 'tb', 'ba', 'aa', 'ar', 'rh', 'he', 'ed', 'de', 'en']",466342.0,118193.0,5.66870546220922,5.072595430580517
verbaasde,"['ve', 'er', 'rb', 'ba', 'aa', 'as', 'sd', 'de']",1767776.0,52948.0,6.247427479128562,4.723857762392835
belegde,"['be', 'el', 'le', 'eg', 'gd', 'de']",2443609.0,109191.0,6.388031893729547,5.038190820757663
bolletje,"['bo', 'ol', 'll', 'le', 'et', 'tj', 'je']",1606593.0,104770.0,6.205906140710445,5.020241089108949
aanrecht,"['aa', 'an', 'nr', 're', 'ec', 'ch', 'ht']",2730922.0,14586.0,6.436309455120861,4.163965982954884
vers,"['ve', 'er', 'rs']",1767776.0,834594.0,6.247427479128562,5.9214757785557595
margriet,"['ma', 'ar', 'rg', 'gr', 'ri', 'ie', 'et']",957657.0,709881.0,5.981210440987696,5.85118616420095
periode,"['pe', 'er', 'ri', 'io', 'od', 'de']",1062538.0,193327.0,6.0263448795919485,5.286294758140591
dan,"['da', 'an']",1096946.0,1096946.0,6.0401856447455495,6.0401856447455495
zat,"['za', 'at']",308657.0,308657.0,5.489477537777548,5.489477537777548
vakantie,"['va', 'ak', 'ka', 'an', 'nt', 'ti', 'ie']",313419.0,313419.0,5.496126706275837,5.496126706275837
zij,"['zi', 'ij']",123482.0,123482.0,5.091607172054137,5.091607172054137
schreeuw,"['sc', 'ch', 'hr', 're', 'ee', 'eu', 'uw']",1079447.0,36490.0,6.033201726006053,4.562185764941276
barbaar,"['ba', 'ar', 'rb', 'ba', 'aa', 'ar']",584273.0,87286.0,5.766616560779267,4.940949567317578
uitbracht,"['ui', 'it', 'tb', 'br', 'ra', 'ac', 'ch', 'ht']",687028.0,118193.0,5.836975069336347,5.072595430580517
collega,"['co', 'ol', 'll', 'le', 'eg', 'ga']",488809.0,446758.0,5.689140082055273,5.650073310166976
ingedeeld,"['in', 'ng', 'ge', 'ed', 'de', 'ee', 'el', 'ld']",2264626.0,636500.0,6.354996680882354,5.803799090305684
vroege,"['vr', 'ro', 'oe', 'eg', 'ge']",62231.0,62231.0,4.794013758480958,4.794013758480958
dienst,"['di', 'ie', 'en', 'ns', 'st']",1050254.0,612425.0,6.0212947577817895,5.78705362000277
protest,"['pr', 'ro', 'ot', 'te', 'es', 'st']",242781.0,242781.0,5.38521648474895,5.38521648474895
hap,"['ha', 'ap']",1299761.0,270616.0,6.113863835730333,5.43235507524124
groente,"['gr', 'ro', 'oe', 'en', 'nt', 'te']",789301.0,789301.0,5.897243203258759,5.897243203258759
zeldzame,"['ze', 'el', 'ld', 'dz', 'za', 'am', 'me']",1671440.0,4821.0,6.223091051089122,3.683227206041435
plantje,"['pl', 'la', 'an', 'nt', 'tj', 'je']",97171.0,97171.0,4.987541141497206,4.987541141497206
venster,"['ve', 'en', 'ns', 'st', 'te', 'er']",1767776.0,612425.0,6.247427479128562,5.78705362000277
water,"['wa', 'at', 'te', 'er']",409327.0,409327.0,5.612071453488598,5.612071453488598
nodig,"['no', 'od', 'di', 'ig']",847517.0,193327.0,5.9281489307307655,5.286294758140591
luxueuze,"['lu', 'ux', 'xu', 'ue', 'eu', 'uz', 'ze']",273011.0,440.0,5.436181736488547,2.6444385894678386
banket,"['ba', 'an', 'nk', 'ke', 'et']",584273.0,476574.0,5.766616560779267,5.678131256544179
net,"['ne', 'et']",1475977.0,1475977.0,6.169079884214795,6.169079884214795
gebracht,"['ge', 'eb', 'br', 'ra', 'ac', 'ch', 'ht']",3692145.0,154238.0,6.567278866173126,5.188194200843703
tor,"['to', 'or']",2236591.0,2236591.0,6.34958676715011,6.34958676715011
oom,"['oo', 'om']",3901750.0,2473734.0,6.591259550354114,6.39335317378869
henk,"['he', 'en', 'nk']",822995.0,476574.0,5.915397724419865,5.678131256544179
onzekere,"['on', 'nz', 'ze', 'ek', 'ke', 'er', 're']",2451854.0,114667.0,6.389494782909221,5.0594422377583435
blondine,"['bl', 'lo', 'on', 'nd', 'di', 'in', 'ne']",152155.0,152155.0,5.1822890826587855,5.1822890826587855
uitnodigde,"['ui', 'it', 'tn', 'no', 'od', 'di', 'ig', 'gd', 'de']",687028.0,63258.0,5.836975069336347,4.801122322294934
lachen,"['la', 'ac', 'ch', 'he', 'en']",2444604.0,404620.0,6.388208695697325,5.607048419085911
verdachte,"['ve', 'er', 'rd', 'da', 'ac', 'ch', 'ht', 'te']",1767776.0,373636.0,6.247427479128562,5.572449876391515
pakketje,"['pa', 'ak', 'kk', 'ke', 'et', 'tj', 'je']",319786.0,65091.0,5.5048608048041485,4.8135276157671045
opende,"['op', 'pe', 'en', 'nd', 'de']",976321.0,976321.0,5.98959307561742,5.98959307561742
ondanks,"['on', 'nd', 'da', 'an', 'nk', 'ks']",2451854.0,117147.0,6.389494782909221,5.068734878537947
zware,"['zw', 'wa', 'ar', 're']",26656.0,26656.0,4.425811271981189,4.425811271981189
tegenslag,"['te', 'eg', 'ge', 'en', 'ns', 'sl', 'la', 'ag']",3522714.0,400262.0,6.546877508655531,5.602345446116832
iedereen,"['ie', 'ed', 'de', 'er', 're', 'ee', 'en']",2076673.0,636500.0,6.317368325560973,5.803799090305684
ervaart,"['er', 'rv', 'va', 'aa', 'ar', 'rt']",6799370.0,59129.0,6.832468738608579,4.771807878999105
gaan,"['ga', 'aa', 'an']",446758.0,446758.0,5.650073310166976,5.650073310166976
meeste,"['me', 'ee', 'es', 'st', 'te']",1659354.0,944702.0,6.219939308295585,5.975295294504483
gewoon,"['ge', 'ew', 'wo', 'oo', 'on']",3692145.0,587000.0,6.567278866173126,5.768638841101297
onstuimige,"['on', 'ns', 'st', 'tu', 'ui', 'im', 'mi', 'ig', 'ge']",2451854.0,118674.0,6.389494782909221,5.074359240390398
tieners,"['ti', 'ie', 'en', 'ne', 'er', 'rs']",1353437.0,834594.0,6.131438365851184,5.9214757785557595
valt,"['va', 'al', 'lt']",313419.0,313419.0,5.496126706275837,5.496126706275837
doorgaans,"['do', 'oo', 'or', 'rg', 'ga', 'aa', 'an', 'ns']",394555.0,394555.0,5.596108652070105,5.596108652070105
doen,"['do', 'oe', 'en']",394555.0,394555.0,5.596108652070105,5.596108652070105
mannen,"['ma', 'an', 'nn', 'ne', 'en']",957657.0,746302.0,5.981210440987696,5.87291518740738
strakke,"['st', 'tr', 'ra', 'ak', 'kk', 'ke']",2307098.0,65091.0,6.363066230945546,4.8135276157671045
bandana,"['ba', 'an', 'nd', 'da', 'an', 'na']",584273.0,523332.0,5.766616560779267,5.7187781210687945
hoofd,"['ho', 'oo', 'of', 'fd']",1237078.0,81902.0,6.092397434607738,4.913299809691846
stoer,"['st', 'to', 'oe', 'er']",2307098.0,837795.0,6.363066230945546,5.9231382825206955
gevatte,"['ge', 'ev', 'va', 'at', 'tt', 'te']",3692145.0,313419.0,6.567278866173126,5.496126706275837
brunette,"['br', 'ru', 'un', 'ne', 'et', 'tt', 'te']",191839.0,125750.0,5.282939165754773,5.099511447348284
zangeres,"['za', 'an', 'ng', 'ge', 'er', 're', 'es']",308657.0,308657.0,5.489477537777548,5.489477537777548
beoordeelt,"['be', 'eo', 'oo', 'or', 'rd', 'de', 'ee', 'el', 'lt']",2443609.0,255269.0,6.388031893729547,5.406999778376446
partijdig,"['pa', 'ar', 'rt', 'ti', 'ij', 'jd', 'di', 'ig']",319786.0,163477.0,5.5048608048041485,5.213459315886406
toch,"['to', 'oc', 'ch']",2236591.0,270017.0,6.34958676715011,5.431392716159392
bloemist,"['bl', 'lo', 'oe', 'em', 'mi', 'is', 'st']",152155.0,152155.0,5.1822890826587855,5.1822890826587855
geschikte,"['ge', 'es', 'sc', 'ch', 'hi', 'ik', 'kt', 'te']",3692145.0,157922.0,6.567278866173126,5.19844538552231
sollicitant,"['so', 'ol', 'll', 'li', 'ic', 'ci', 'it', 'ta', 'an', 'nt']",369446.0,333345.0,5.567552144331689,5.522895248157097
uitnodigt,"['ui', 'it', 'tn', 'no', 'od', 'di', 'ig', 'gt']",687028.0,21874.0,5.836975069336347,4.339948061694351
tamme,"['ta', 'am', 'mm', 'me']",892070.0,407998.0,5.950399421283193,5.610659098641316
poema,"['po', 'oe', 'em', 'ma']",490468.0,490468.0,5.6906115630831495,5.6906115630831495
veluwe,"['ve', 'el', 'lu', 'uw', 'we']",1767776.0,98896.0,6.247427479128562,4.995183117651712
loopt,"['lo', 'oo', 'op', 'pt']",1188135.0,51860.0,6.074866155013042,4.714840886715916
gevaarlijk,"['ge', 'ev', 'va', 'aa', 'ar', 'rl', 'li', 'ij', 'jk']",3692145.0,313419.0,6.567278866173126,5.496126706275837
vera,"['ve', 'er', 'ra']",1767776.0,1767776.0,6.247427479128562,6.247427479128562
aaien,"['aa', 'ai', 'ie', 'en']",2730922.0,444826.0,6.436309455120861,5.6481911400738545
liet,"['li', 'ie', 'et']",3369152.0,1684914.0,6.527520733613047,6.226577996624518
puppy,"['pu', 'up', 'pp', 'py']",45003.0,9224.0,4.653251116013661,3.964966374831098
schrikken,"['sc', 'ch', 'hr', 'ri', 'ik', 'kk', 'ke', 'en']",1079447.0,36490.0,6.033201726006053,4.562185764941276
pagina,"['pa', 'ag', 'gi', 'in', 'na']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
verkeerde,"['ve', 'er', 'rk', 'ke', 'ee', 'er', 'rd', 'de']",1767776.0,823655.0,6.247427479128562,5.915745866435793
over,"['ov', 've', 'er']",145547.0,145547.0,5.163006242100962,5.163006242100962
eendenjacht,"['ee', 'en', 'nd', 'de', 'en', 'nj', 'ja', 'ac', 'ch', 'ht']",944702.0,153193.0,5.975295294504483,5.185241756041235
blinde,"['bl', 'li', 'in', 'nd', 'de']",152155.0,152155.0,5.1822890826587855,5.1822890826587855
typiste,"['ty', 'yp', 'pi', 'is', 'st', 'te']",43880.0,28264.0,4.642276516111728,4.451248989796137
handicap,"['ha', 'an', 'nd', 'di', 'ic', 'ca', 'ap']",1299761.0,177266.0,6.113863835730333,5.24862789492514
werkte,"['we', 'er', 'rk', 'kt', 'te']",1965886.0,179298.0,6.293558550786624,5.25357786738877
antwoord,"['an', 'nt', 'tw', 'wo', 'oo', 'or', 'rd']",4143386.0,57710.0,6.617355499099678,4.761258599706673
resultaten,"['re', 'es', 'su', 'ul', 'lt', 'ta', 'at', 'te', 'en']",1607974.0,38749.0,6.206279292269118,4.588271706842329
logen,"['lo', 'og', 'ge', 'en']",1188135.0,285914.0,6.074866155013042,5.4562369404099025
lieten,"['li', 'ie', 'et', 'te', 'en']",3369152.0,1684914.0,6.527520733613047,6.226577996624518
tendens,"['te', 'en', 'nd', 'de', 'en', 'ns']",3522714.0,612425.0,6.546877508655531,5.78705362000277
zien,"['zi', 'ie', 'en']",123482.0,123482.0,5.091607172054137,5.091607172054137
kleuter,"['kl', 'le', 'eu', 'ut', 'te', 'er']",549706.0,135956.0,5.7401312673314155,5.133401572961477
flinke,"['fl', 'li', 'in', 'nk', 'ke']",90623.0,90623.0,4.957243227337638,4.957243227337638
pruillip,"['pr', 'ru', 'ui', 'il', 'll', 'li', 'ip']",242781.0,54132.0,5.38521648474895,4.733462095950156
doelwit,"['do', 'oe', 'el', 'lw', 'wi', 'it']",394555.0,158019.0,5.596108652070105,5.198712057460401
tijger,"['ti', 'ij', 'jg', 'ge', 'er']",1353437.0,21485.0,6.131438365851184,4.332155571395546
gekozen,"['ge', 'ek', 'ko', 'oz', 'ze', 'en']",3692145.0,73271.0,6.567278866173126,4.864938046010268
bos,"['bo', 'os']",1606593.0,588208.0,6.205906140710445,5.769531665224492
choreograaf,"['ch', 'ho', 'or', 're', 'eo', 'og', 'gr', 'ra', 'aa', 'af']",1999086.0,255269.0,6.300831694967414,5.406999778376446
danser,"['da', 'an', 'ns', 'se', 'er']",1096946.0,612425.0,6.0401856447455495,5.78705362000277
uitschold,"['ui', 'it', 'ts', 'sc', 'ch', 'ho', 'ol', 'ld']",687028.0,235160.0,5.836975069336347,5.371365298317344
reden,"['re', 'ed', 'de', 'en']",1607974.0,636500.0,6.206279292269118,5.803799090305684
hoorde,"['ho', 'oo', 'or', 'rd', 'de']",1237078.0,823655.0,6.092397434607738,5.915745866435793
arresteerde,"['ar', 'rr', 're', 'es', 'st', 'te', 'ee', 'er', 'rd', 'de']",1754491.0,200692.0,6.244151392292789,5.302532224931979
werd,"['we', 'er', 'rd']",1965886.0,823655.0,6.293558550786624,5.915745866435793
immens,"['im', 'mm', 'me', 'en', 'ns']",1019572.0,407998.0,6.008418326104535,5.610659098641316
afgevoerd,"['af', 'fg', 'ge', 'ev', 'vo', 'oe', 'er', 'rd']",472535.0,119621.0,5.674434900688191,5.077811059250664
bonus,"['bo', 'on', 'nu', 'us']",1606593.0,53323.0,6.205906140710445,4.726922719751019
uitgedeeld,"['ui', 'it', 'tg', 'ge', 'ed', 'de', 'ee', 'el', 'ld']",687028.0,33865.0,5.836975069336347,4.529763904040117
bestuur,"['be', 'es', 'st', 'tu', 'uu', 'ur']",2443609.0,78760.0,6.388031893729547,4.8963112215814295
opgemerkt,"['op', 'pg', 'ge', 'em', 'me', 'er', 'rk', 'kt']",976321.0,10860.0,5.98959307561742,4.035869813695553
leerling,"['le', 'ee', 'er', 'rl', 'li', 'in', 'ng']",4397946.0,344538.0,6.643249991339862,5.537238388873952
verhoord,"['ve', 'er', 'rh', 'ho', 'oo', 'or', 'rd']",1767776.0,571432.0,6.247427479128562,5.756965317082898
vermiste,"['ve', 'er', 'rm', 'mi', 'is', 'st', 'te']",1767776.0,342154.0,6.247427479128562,5.534222890836913
decaan,"['de', 'ec', 'ca', 'aa', 'an']",2559661.0,177266.0,6.408182621082838,5.24862789492514
vermoord,"['ve', 'er', 'rm', 'mo', 'oo', 'or', 'rd']",1767776.0,823655.0,6.247427479128562,5.915745866435793
zwanger,"['zw', 'wa', 'an', 'ng', 'ge', 'er']",26656.0,26656.0,4.425811271981189,4.425811271981189
kritieke,"['kr', 'ri', 'it', 'ti', 'ie', 'ek', 'ke']",88851.0,88851.0,4.948667207934095,4.948667207934095
toestand,"['to', 'oe', 'es', 'st', 'ta', 'an', 'nd']",2236591.0,837795.0,6.34958676715011,5.9231382825206955
opgenomen,"['op', 'pg', 'ge', 'en', 'no', 'om', 'me', 'en']",976321.0,10860.0,5.98959307561742,4.035869813695553
ziekenhuis,"['zi', 'ie', 'ek', 'ke', 'en', 'nh', 'hu', 'ui', 'is']",123482.0,66106.0,5.091607172054137,4.820247448901877
vergeten,"['ve', 'er', 'rg', 'ge', 'et', 'te', 'en']",1767776.0,709881.0,6.247427479128562,5.85118616420095
dichter,"['di', 'ic', 'ch', 'ht', 'te', 'er']",1050254.0,373636.0,6.0212947577817895,5.572449876391515
lezer,"['le', 'ez', 'ze', 'er']",4397946.0,100963.0,6.643249991339862,5.004166548155164
vreest,"['vr', 're', 'ee', 'es', 'st']",62231.0,62231.0,4.794013758480958,4.794013758480958
wanhopig,"['wa', 'an', 'nh', 'ho', 'op', 'pi', 'ig']",409327.0,66106.0,5.612071453488598,4.820247448901877
beschermheer,"['be', 'es', 'sc', 'ch', 'he', 'er', 'rm', 'mh', 'he', 'ee', 'er']",2443609.0,16551.0,6.388031893729547,4.2188504776576785
delhi,"['de', 'el', 'lh', 'hi']",2559661.0,45052.0,6.408182621082838,4.65372371518337
heilige,"['he', 'ei', 'il', 'li', 'ig', 'ge']",822995.0,822995.0,5.915397724419865,5.915397724419865
tempel,"['te', 'em', 'mp', 'pe', 'el']",3522714.0,51276.0,6.546877508655531,4.709922608524059
bouwde,"['bo', 'ou', 'uw', 'wd', 'de']",1606593.0,13345.0,6.205906140710445,4.125351120514752
gestorven,"['ge', 'es', 'st', 'to', 'or', 'rv', 've', 'en']",3692145.0,59129.0,6.567278866173126,4.771807878999105
houten,"['ho', 'ou', 'ut', 'te', 'en']",1237078.0,137082.0,6.092397434607738,5.13698360020187
bureau,"['bu', 'ur', 're', 'ea', 'au']",200521.0,200521.0,5.302162027601859,5.302162027601859
knullig,"['kn', 'nu', 'ul', 'll', 'li', 'ig']",81592.0,53323.0,4.91165290150171,4.726922719751019
elkaar,"['el', 'lk', 'ka', 'aa', 'ar']",4671207.0,128972.0,6.669429206024889,5.110498801940202
gezet,"['ge', 'ez', 'ze', 'et']",3692145.0,100963.0,6.567278866173126,5.004166548155164
ineen,"['in', 'ne', 'ee', 'en']",2264626.0,944702.0,6.354996680882354,5.975295294504483
magere,"['ma', 'ag', 'ge', 'er', 're']",957657.0,400262.0,5.981210440987696,5.602345446116832
dronkelap,"['dr', 'ro', 'on', 'nk', 'ke', 'el', 'la', 'ap']",486140.0,270616.0,5.686762250004548,5.43235507524124
uitsmijter,"['ui', 'it', 'ts', 'sm', 'mi', 'ij', 'jt', 'te', 'er']",687028.0,3702.0,5.836975069336347,3.5685537120494426
ontloopt,"['on', 'nt', 'tl', 'lo', 'oo', 'op', 'pt']",2451854.0,51860.0,6.389494782909221,4.714840886715916
iets,"['ie', 'et', 'ts']",2076673.0,235160.0,6.317368325560973,5.371365298317344
verbergen,"['ve', 'er', 'rb', 'be', 'er', 'rg', 'ge', 'en']",1767776.0,87286.0,6.247427479128562,4.940949567317578
geschreven,"['ge', 'es', 'sc', 'ch', 'hr', 're', 'ev', 've', 'en']",3692145.0,36490.0,6.567278866173126,4.562185764941276
brievenbus,"['br', 'ri', 'ie', 'ev', 've', 'en', 'nb', 'bu', 'us']",191839.0,79637.0,5.282939165754773,4.90112034477739
zie,"['zi', 'ie']",123482.0,123482.0,5.091607172054137,5.091607172054137
zelden,"['ze', 'el', 'ld', 'de', 'en']",1671440.0,840998.0,6.223091051089122,5.924795479395129
ster,"['st', 'te', 'er']",2307098.0,2307098.0,6.363066230945546,6.363066230945546
voldoende,"['vo', 'ol', 'ld', 'do', 'oe', 'en', 'nd', 'de']",2123358.0,394555.0,6.327023427297477,5.596108652070105
privacy,"['pr', 'ri', 'iv', 'va', 'ac', 'cy']",242781.0,18822.0,5.38521648474895,4.274688842237558
acht,"['ac', 'ch', 'ht']",404620.0,373636.0,5.607048419085911,5.572449876391515
