Word,n_syllables,Log10_Syllable_FREQcounts,Syllable_Zipfs,Min_Log10_FreqCount,Max_Log10_FreqCount,Mean_Log10_FreqCount,Min_Syll_Zipf,Bigrams,Bigram Occurrence Counts,Zipf
bandage,3.0,"(3.731024379815688, 4.8120639819955855, 6.125745990776331)","(4.957955764350629, 6.038995366530527, 7.352677375311273)",3.731024379815688,6.125745990776331,4.889611450862535,4.957955764350629,"['ba', 'an', 'nd', 'da', 'ag', 'ge']","[584273.0, 4143386.0, 2576478.0, 1096946.0, 400262.0, 3692145.0]",1.6565323225307358
verschoonde,3.0,"(5.884176605805033, 3.86135516019326, 6.234172950952972)","(7.111107990339974, 5.088286544728201, 7.461104335487914)",3.86135516019326,6.234172950952972,5.326568238983755,5.088286544728201,"['ve', 'er', 'rs', 'sc', 'ch', 'ho', 'oo', 'on', 'nd', 'de']","[1767776.0, 6799370.0, 834594.0, 1079447.0, 1999086.0, 1237078.0, 3901750.0, 2451854.0, 2576478.0, 2559661.0]",2.3555023268667545
trok,1.0,"(3.9674075565974727,)","(5.194338941132414,)",3.9674075565974727,3.9674075565974727,3.9674075565974727,5.194338941132414,"['tr', 'ro', 'ok']","[1199332.0, 1417238.0, 155024.0]",4.421828252228792
eerst,1.0,"(4.207472789481014,)","(5.434404174015954,)",4.207472789481014,4.207472789481014,4.207472789481014,5.434404174015954,"['ee', 'er', 'rs', 'st']","[944702.0, 6799370.0, 834594.0, 2307098.0]",5.551595570604269
plastic,2.0,"(3.4102709642521845, 2.9912260756924947)","(4.637202348787126, 4.218157460227436)",2.9912260756924947,3.4102709642521845,3.20074851997234,4.218157460227436,"['pl', 'la', 'as', 'st', 'ti', 'ic']","[97171.0, 2444604.0, 504791.0, 2307098.0, 1353437.0, 911860.0]",4.174387741460764
handschoenen,3.0,"(4.2311381360297196, 3.620864475265121, 5.411840163863845)","(5.45806952056466, 4.847795859800062, 6.638771548398786)",3.620864475265121,5.411840163863845,4.421280925052895,4.847795859800062,"['ha', 'an', 'nd', 'ds', 'sc', 'ch', 'ho', 'oe', 'en', 'ne', 'en']","[1299761.0, 4143386.0, 2576478.0, 357110.0, 1079447.0, 1999086.0, 1237078.0, 837795.0, 8542439.0, 1475977.0, 8542439.0]",4.077312942079301
aan,1.0,"(5.419826927220304,)","(6.646758311755246,)",5.419826927220304,5.419826927220304,5.419826927220304,6.646758311755246,"['aa', 'an']","[2730922.0, 4143386.0]",6.580444371128541
sportarts,,,,,,,,"['sp', 'po', 'or', 'rt', 'ta', 'ar', 'rt', 'ts']","[1518373.0, 490468.0, 2597583.0, 1154116.0, 892070.0, 1754491.0, 1154116.0, 235160.0]",
hockeyer,3.0,"(2.6344772701607315, 3.350829273582968, 5.670510246781522)","(3.8614086546956727, 4.577760658117909, 6.897441631316463)",2.6344772701607315,5.670510246781522,3.885272263508407,3.8614086546956727,"['ho', 'oc', 'ck', 'ke', 'ey', 'ye', 'er']","[1237078.0, 270017.0, 832103.0, 3143026.0, 458590.0, 19288.0, 6799370.0]",2.2006003668810115
met,1.0,"(5.47557531340873,)","(6.7025066979436705,)",5.47557531340873,5.47557531340873,5.47557531340873,6.702506697943671,"['me', 'et']","[1659354.0, 1684914.0]",6.829561167099229
gescheurde,3.0,"(6.125745990776331, 2.8536982117761744, 6.234172950952972)","(7.352677375311273, 4.080629596311116, 7.461104335487914)",2.8536982117761744,6.234172950952972,5.071205717835159,4.080629596311116,"['ge', 'es', 'sc', 'ch', 'he', 'eu', 'ur', 'rd', 'de']","[3692145.0, 1784615.0, 1079447.0, 1999086.0, 822995.0, 135956.0, 346154.0, 823655.0, 2559661.0]",3.1616823008506416
pezen,2.0,"(4.643600706192297, 4.781209471689111)","(5.870532090727238, 6.008140856224053)",4.643600706192297,4.781209471689111,4.712405088940704,5.870532090727238,"['pe', 'ez', 'ze', 'en']","[1062538.0, 100963.0, 1671440.0, 8542439.0]",2.786866091025742
adviseert,3.0,"(4.090152200597387, 4.392309959892819, 3.470704429722788)","(5.317083585132329, 5.61924134442776, 4.69763581425773)",3.470704429722788,4.392309959892819,3.984388863404332,4.69763581425773,"['ad', 'dv', 'vi', 'is', 'se', 'ee', 'er', 'rt']","[474501.0, 10646.0, 226005.0, 3439538.0, 763112.0, 944702.0, 6799370.0, 1154116.0]",3.0087148406420985
heeft,1.0,"(5.20432893659983,)","(6.431260321134771,)",5.20432893659983,5.20432893659983,5.20432893659983,6.431260321134771,"['he', 'ee', 'ef', 'ft']","[822995.0, 944702.0, 169410.0, 179822.0]",6.559424117449305
er,1.0,"(5.670510246781522,)","(6.897441631316463,)",5.670510246781522,5.670510246781522,5.670510246781522,6.897441631316463,['er'],[6799370.0],6.908525619042463
veel,1.0,"(4.893523195105441,)","(6.120454579640382,)",4.893523195105441,4.893523195105441,4.893523195105441,6.120454579640382,"['ve', 'ee', 'el']","[1767776.0, 944702.0, 4671207.0]",6.0591633429385485
verstand,2.0,"(5.884176605805033, 3.98344585734134)","(7.111107990339974, 5.210377241876281)",3.98344585734134,5.884176605805033,4.933811231573186,5.210377241876281,"['ve', 'er', 'rs', 'st', 'ta', 'an', 'nd']","[1767776.0, 6799370.0, 834594.0, 2307098.0, 892070.0, 4143386.0, 2576478.0]",4.578478776760146
oma,2.0,"(5.468992384083093, 5.233899315776511)","(6.695923768618035, 6.460830700311453)",5.233899315776511,5.468992384083093,5.351445849929802,6.460830700311453,"['om', 'ma']","[2473734.0, 957657.0]",4.858884390340487
gebroken,3.0,"(6.125745990776331, 3.7488080049586023, 5.606547956038138)","(7.352677375311273, 4.975739389493544, 6.83347934057308)",3.7488080049586014,6.125745990776331,5.16036731725769,4.975739389493544,"['ge', 'eb', 'br', 'ro', 'ok', 'ke', 'en']","[3692145.0, 154238.0, 191839.0, 1417238.0, 155024.0, 3143026.0, 8542439.0]",4.816249868710951
bekken,2.0,"(3.4774106879072515, 5.606547956038138)","(4.704342072442193, 6.83347934057308)",3.4774106879072515,5.606547956038138,4.541979321972695,4.704342072442193,"['be', 'ek', 'kk', 'ke', 'en']","[2443609.0, 762098.0, 65091.0, 3143026.0, 8542439.0]",3.3511375214643047
verpleegster,3.0,"(5.884176605805033, 3.307496037913213, 4.436417104046368)","(7.111107990339974, 4.534427422448154, 5.663348488581309)",3.307496037913213,5.884176605805033,4.542696582588204,4.534427422448154,"['ve', 'er', 'rp', 'pl', 'le', 'ee', 'eg', 'gs', 'st', 'te', 'er']","[1767776.0, 6799370.0, 40052.0, 97171.0, 4397946.0, 944702.0, 1125580.0, 1154969.0, 2307098.0, 3522714.0, 6799370.0]",4.190558428586871
raadpleegde,3.0,"(3.9146604305892216, 3.307496037913213, 6.234172950952972)","(5.141591815124163, 4.534427422448154, 7.461104335487914)",3.307496037913213,6.234172950952972,4.485443139818469,4.534427422448154,"['ra', 'aa', 'ad', 'dp', 'pl', 'le', 'ee', 'eg', 'gd', 'de']","[2220035.0, 2730922.0, 474501.0, 1907.0, 97171.0, 4397946.0, 944702.0, 1125580.0, 109191.0, 2559661.0]",1.6565323225307358
moest,1.0,"(4.308500385085034,)","(5.535431769619974,)",4.308500385085034,4.308500385085034,4.308500385085034,5.535431769619974,"['mo', 'oe', 'es', 'st']","[1055897.0, 837795.0, 1784615.0, 2307098.0]",5.66368242789742
huilen,2.0,"(3.8632633636504807, 5.454660436181347)","(5.0901947481854215, 6.681591820716289)",3.8632633636504807,5.454660436181347,4.658961899915914,5.0901947481854215,"['hu', 'ui', 'il', 'le', 'en']","[187605.0, 687028.0, 2591190.0, 4397946.0, 8542439.0]",4.732990710242888
alcoholist,4.0,"(5.598710641744622, 4.425599424984822, 4.626155521880912, 3.3218054838575393)","(6.825642026279564, 5.652530809519762, 5.853086906415854, 4.5487368683924805)",3.3218054838575397,5.598710641744622,4.4930677681169735,4.5487368683924805,"['al', 'lc', 'co', 'oh', 'ho', 'ol', 'li', 'is', 'st']","[2558689.0, 12727.0, 488809.0, 21900.0, 1237078.0, 2233880.0, 3369152.0, 3439538.0, 2307098.0]",3.728414329836861
bekende,3.0,"(5.7420971887829415, 5.606547956038138, 6.234172950952972)","(6.969028573317883, 6.83347934057308, 7.461104335487914)",5.606547956038138,6.234172950952972,5.860939365258017,6.83347934057308,"['be', 'ek', 'ke', 'en', 'nd', 'de']","[2443609.0, 762098.0, 3143026.0, 8542439.0, 2576478.0, 2559661.0]",4.266126731755955
psycholoog,3.0,"(3.597366050266028, 3.791690649020118, 3.379305517750582)","(4.824297434800969, 5.01862203355506, 4.606236902285524)",3.379305517750582,3.791690649020118,3.589454072345576,4.606236902285524,"['ps', 'sy', 'yc', 'ch', 'ho', 'ol', 'lo', 'oo', 'og']","[133657.0, 156747.0, 108972.0, 1999086.0, 1237078.0, 2233880.0, 1188135.0, 3901750.0, 285914.0]",3.7153378092066425
weer,1.0,"(4.7805621189570635,)","(6.007493503492005,)",4.780562118957064,4.780562118957064,4.780562118957064,6.007493503492005,"['we', 'ee', 'er']","[1965886.0, 944702.0, 6799370.0]",6.052024711943977
terugval,3.0,"(5.910038726309899, 4.905817459681773, 4.675154855843708)","(7.13697011084484, 6.132748844216715, 5.902086240378649)",4.675154855843708,5.910038726309899,5.16367034727846,5.902086240378649,"['te', 'er', 'ru', 'ug', 'gv', 'va', 'al']","[3522714.0, 6799370.0, 1082518.0, 117069.0, 10398.0, 313419.0, 2558689.0]",3.071505670501554
scholier,2.0,"(3.9804578922761, 3.1492191126553797)","(5.207389276811041, 4.376150497190321)",3.14921911265538,3.9804578922761,3.56483850246574,4.376150497190321,"['sc', 'ch', 'ho', 'ol', 'li', 'ie', 'er']","[1079447.0, 1999086.0, 1237078.0, 2233880.0, 3369152.0, 2076673.0, 6799370.0]",3.103690353872955
meester,2.0,"(3.983581186705791, 5.393873404149383)","(5.2105125712407325, 6.620804788684325)",3.983581186705791,5.393873404149383,4.688727295427587,5.2105125712407325,"['me', 'ee', 'es', 'st', 'te', 'er']","[1659354.0, 944702.0, 1784615.0, 2307098.0, 3522714.0, 6799370.0]",4.808667719392612
treitert,2.0,"(2.683947130751512, 3.4382258076045296)","(3.9108785152864534, 4.665157192139471)",2.683947130751512,3.4382258076045296,3.061086469178021,3.910878515286453,"['tr', 're', 'ei', 'it', 'te', 'er', 'rt']","[1199332.0, 1607974.0, 2483878.0, 333345.0, 3522714.0, 6799370.0, 1154116.0]",2.5859512482450286
alweer,2.0,"(5.598710641744622, 4.7805621189570635)","(6.825642026279564, 6.007493503492005)",4.780562118957064,5.598710641744622,5.1896363803508425,6.007493503492005,"['al', 'lw', 'we', 'ee', 'er']","[2558689.0, 158019.0, 1965886.0, 944702.0, 6799370.0]",4.77907584659949
punaises,3.0,"(4.127428777851599, 2.929929560084588, 3.8171685723810556)","(5.35436016238654, 4.156860944619529, 5.044099956915996)",2.929929560084588,4.127428777851599,3.624842303439081,4.156860944619529,"['pu', 'un', 'na', 'ai', 'is', 'se', 'es']","[45003.0, 125750.0, 523332.0, 444826.0, 3439538.0, 763112.0, 1784615.0]",1.957562318194717
op,1.0,"(5.6757673467378975,)","(6.902698731272839,)",5.6757673467378975,5.6757673467378975,5.6757673467378975,6.902698731272839,['op'],[976321.0],6.903086294498336
stoel,1.0,"(3.4869968884318228,)","(4.713928272966764,)",3.4869968884318228,3.4869968884318228,3.4869968884318228,4.713928272966764,"['st', 'to', 'oe', 'el']","[2307098.0, 2236591.0, 837795.0, 4671207.0]",4.705750345200918
gelegd,2.0,"(6.125745990776331, 3.4371160930480786)","(7.352677375311273, 4.66404747758302)",3.437116093048078,6.125745990776331,4.781431041912205,4.66404747758302,"['ge', 'el', 'le', 'eg', 'gd']","[3692145.0, 4671207.0, 4397946.0, 1125580.0, 109191.0]",4.261298207234623
jochem,2.0,"(3.956744545282691, 1.845098040014257)","(5.183675929817632, 3.072029424549198)",1.845098040014257,3.956744545282691,2.9009212926484738,3.072029424549198,"['jo', 'oc', 'ch', 'he', 'em']","[866375.0, 270017.0, 1999086.0, 822995.0, 924741.0]",1.6565323225307358
altijd,2.0,"(5.598710641744622, 4.97301233438585)","(6.825642026279564, 6.199943718920791)",4.97301233438585,5.598710641744622,5.285861488065237,6.199943718920791,"['al', 'lt', 'ti', 'ij', 'jd']","[2558689.0, 1858662.0, 1353437.0, 1639122.0, 163477.0]",5.986824313998892
te,1.0,"(5.910038726309899,)","(7.13697011084484,)",5.910038726309899,5.910038726309899,5.910038726309899,7.13697011084484,['te'],[3522714.0],6.890821769464671
hoog,1.0,"(4.1136760118971,)","(5.340607396432041,)",4.1136760118971,4.1136760118971,4.1136760118971,5.340607396432041,"['ho', 'oo', 'og']","[1237078.0, 3901750.0, 285914.0]",4.797354502640046
springt,1.0,"(2.767897616018091,)","(3.994829000553032,)",2.767897616018091,2.767897616018091,2.767897616018091,3.994829000553032,"['sp', 'pr', 'ri', 'in', 'ng', 'gt']","[1518373.0, 242781.0, 1787712.0, 2264626.0, 2927082.0, 21874.0]",4.06051028620009
tijdens,2.0,"(4.152013000050834, 3.812579155409047)","(5.378944384585775, 5.039510539943988)",3.812579155409047,4.152013000050834,3.982296077729941,5.039510539943988,"['ti', 'ij', 'jd', 'de', 'en', 'ns']","[1353437.0, 1639122.0, 163477.0, 2559661.0, 8542439.0, 612425.0]",5.125543881186424
basketbal,3.0,"(3.623456048069934, 3.7637274037656985, 4.16699223083011)","(4.850387432604875, 4.99065878830064, 5.393923615365051)",3.623456048069934,4.16699223083011,3.8513918942219134,4.850387432604875,"['ba', 'as', 'sk', 'ke', 'et', 'tb', 'ba', 'al']","[584273.0, 504791.0, 146903.0, 3143026.0, 1684914.0, 118193.0, 584273.0, 2558689.0]",3.9420896315385097
enkel,2.0,"(5.823575291952032, 4.419311259689979)","(7.0505066764869735, 5.6462426442249205)",4.419311259689979,5.823575291952032,5.121443275821006,5.6462426442249205,"['en', 'nk', 'ke', 'el']","[8542439.0, 476574.0, 3143026.0, 4671207.0]",5.0520334468363615
bezeerd,2.0,"(5.7420971887829415, 2.3384564936046046)","(6.969028573317883, 3.5653878781395463)",2.3384564936046046,5.7420971887829415,4.040276841193773,3.5653878781395463,"['be', 'ez', 'ze', 'ee', 'er', 'rd']","[2443609.0, 100963.0, 1671440.0, 944702.0, 6799370.0, 823655.0]",3.683881930305492
politieman,4.0,"(4.619124648811094, 4.999965255051631, 4.992080528828386, 5.0582589559872)","(5.846056033346034, 6.226896639586572, 6.219011913363327, 6.285190340522141)",4.619124648811094,5.0582589559872,4.9173573471695775,5.846056033346034,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'em', 'ma', 'an']","[490468.0, 2233880.0, 3369152.0, 333345.0, 1353437.0, 2076673.0, 924741.0, 957657.0, 4143386.0]",4.116678140022486
agressieve,4.0,"(5.254656818372799, 3.3234583668494677, 4.314056919240724, 4.7110813932144335)","(6.48158820290774, 4.550389751384409, 5.540988303775665, 5.938012777749375)",3.323458366849468,5.254656818372799,4.400813374419355,4.550389751384409,"['ag', 'gr', 're', 'es', 'ss', 'si', 'ie', 'ev', 've']","[400262.0, 789301.0, 1607974.0, 1784615.0, 1070262.0, 1091620.0, 2076673.0, 317289.0, 1767776.0]",3.476076258072605
kraker,2.0,"(3.130976691605617, 5.011832548109989)","(4.357908076140559, 6.238763932644931)",3.130976691605617,5.011832548109989,4.071404619857803,4.357908076140559,"['kr', 'ra', 'ak', 'ke', 'er']","[88851.0, 2220035.0, 762048.0, 3143026.0, 6799370.0]",2.6979250076889607
arresteert,3.0,"(4.413014612334246, 4.412561339094492, 3.3226327116922234)","(5.639945996869187, 5.639492723629433, 4.549564096227165)",3.3226327116922234,4.413014612334246,4.049402887706988,4.549564096227165,"['ar', 'rr', 're', 'es', 'st', 'te', 'ee', 'er', 'rt']","[1754491.0, 200692.0, 1607974.0, 1784615.0, 2307098.0, 3522714.0, 944702.0, 6799370.0, 1154116.0]",3.4310492882592856
gaat,1.0,"(5.021292690210029,)","(6.248224074744971,)",5.021292690210029,5.021292690210029,5.021292690210029,6.248224074744971,"['ga', 'aa', 'at']","[446758.0, 2730922.0, 996808.0]",6.351497091233899
hardhandig,3.0,"(3.9366142619752114, 4.542651176455405, 5.012402712931155)","(5.163545646510153, 5.769582560990346, 6.239334097466095)",3.9366142619752114,5.012402712931155,4.49722271712059,5.163545646510153,"['ha', 'ar', 'rd', 'dh', 'ha', 'an', 'nd', 'di', 'ig']","[1299761.0, 1754491.0, 823655.0, 6927.0, 1299761.0, 4143386.0, 2576478.0, 1050254.0, 960409.0]",3.071505670501554
werk,1.0,"(4.63596602835465,)","(5.862897412889591,)",4.63596602835465,4.63596602835465,4.63596602835465,5.862897412889591,"['we', 'er', 'rk']","[1965886.0, 6799370.0, 2174749.0]",5.828945500321517
staker,2.0,"(4.354780498831271, 5.011832548109989)","(5.5817118833662125, 6.238763932644931)",4.354780498831271,5.011832548109989,4.68330652347063,5.5817118833662125,"['st', 'ta', 'ak', 'ke', 'er']","[2307098.0, 892070.0, 762048.0, 3143026.0, 6799370.0]",1.6565323225307358
angstige,3.0,"(3.0132586652835167, 3.454387467146955, 6.125745990776331)","(4.240190049818458, 4.681318851681896, 7.352677375311273)",3.0132586652835167,6.125745990776331,4.197797374402268,4.240190049818458,"['an', 'ng', 'gs', 'st', 'ti', 'ig', 'ge']","[4143386.0, 2927082.0, 1154969.0, 2307098.0, 1353437.0, 960409.0, 3692145.0]",3.230563590258454
dames,2.0,"(4.8120639819955855, 4.120968565019377)","(6.038995366530527, 5.347899949554318)",4.120968565019377,4.8120639819955855,4.466516273507481,5.347899949554318,"['da', 'am', 'me', 'es']","[1096946.0, 930317.0, 1659354.0, 1784615.0]",5.11750529624187
bekogelt,3.0,"(5.7420971887829415, 5.1102293320630805, 2.8444771757456815)","(6.969028573317883, 6.337160716598022, 4.071408560280623)",2.844477175745681,5.7420971887829415,4.565601232197235,4.071408560280623,"['be', 'ek', 'ko', 'og', 'ge', 'el', 'lt']","[2443609.0, 762098.0, 466342.0, 285914.0, 3692145.0, 4671207.0, 1858662.0]",1.832623581586417
ver,1.0,"(5.884176605805033,)","(7.111107990339974,)",5.884176605805033,5.884176605805033,5.884176605805033,7.111107990339974,"['ve', 'er']","[1767776.0, 6799370.0]",5.11524569446448
journalist,3.0,"(3.2785249647370174, 5.202455621138131, 3.3218054838575393)","(4.505456349271959, 6.429387005673073, 4.5487368683924805)",3.2785249647370174,5.202455621138131,3.9342620232442287,4.505456349271959,"['jo', 'ou', 'ur', 'rn', 'na', 'al', 'li', 'is', 'st']","[866375.0, 846499.0, 346154.0, 503424.0, 523332.0, 2558689.0, 3369152.0, 3439538.0, 2307098.0]",4.2092005386429285
bondscoach,2.0,"(2.287801729930226, 3.1711411510283822)","(3.5147331144651672, 4.3980725355633234)",2.287801729930226,3.1711411510283822,2.729471440479304,3.5147331144651672,"['bo', 'on', 'nd', 'ds', 'sc', 'co', 'oa', 'ac', 'ch']","[1606593.0, 2451854.0, 2576478.0, 357110.0, 1079447.0, 488809.0, 24840.0, 404620.0, 1999086.0]",1.832623581586417
interviewt,3.0,"(5.704650611569667, 5.393873404149383, 1.3010299956639813)","(6.931581996104608, 6.620804788684325, 2.5279613801989225)",1.3010299956639813,5.704650611569667,4.13318467046101,2.5279613801989225,"['in', 'nt', 'te', 'er', 'rv', 'vi', 'ie', 'ew', 'wt']","[2264626.0, 1477178.0, 3522714.0, 6799370.0, 59129.0, 226005.0, 2076673.0, 587000.0, 9874.0]",2.656532322530736
wil,1.0,"(5.3986811508916945,)","(6.625612535426636,)",5.398681150891695,5.398681150891695,5.398681150891695,6.625612535426636,"['wi', 'il']","[658045.0, 2591190.0]",6.595682018054957
weten,2.0,"(5.758833954513728, 5.77026494944033)","(6.985765339048669, 6.997196333975271)",5.758833954513728,5.77026494944033,5.764549451977029,6.985765339048669,"['we', 'et', 'te', 'en']","[1965886.0, 1684914.0, 3522714.0, 8542439.0]",5.986296197544052
zuster,2.0,"(4.2533864729877715, 5.393873404149383)","(5.480317857522714, 6.620804788684325)",4.253386472987772,5.393873404149383,4.823629938568578,5.480317857522714,"['zu', 'us', 'st', 'te', 'er']","[95553.0, 727825.0, 2307098.0, 3522714.0, 6799370.0]",4.850769071254565
tuberculose,5.0,"(4.3182512102012, 4.128883702099773, 4.1807564923035585, 5.050406826311583, 4.956590989378359)","(5.545182594736141, 5.355815086634715, 5.4076878768385, 6.2773382108465245, 6.1835223739133)",4.128883702099773,5.050406826311583,4.526977844058894,5.355815086634715,"['tu', 'ub', 'be', 'er', 'rc', 'cu', 'ul', 'lo', 'os', 'se']","[118674.0, 648428.0, 2443609.0, 6799370.0, 53983.0, 27593.0, 1284792.0, 1188135.0, 588208.0, 763112.0]",3.087896086689723
lijdende,3.0,"(4.662814475093854, 5.692720929176541, 6.234172950952972)","(5.889745859628795, 6.919652313711482, 7.461104335487914)",4.662814475093854,6.234172950952972,5.529902785074455,5.889745859628795,"['li', 'ij', 'jd', 'de', 'en', 'nd', 'de']","[3369152.0, 1639122.0, 163477.0, 2559661.0, 8542439.0, 2576478.0, 2559661.0]",2.6107748319700605
bejaarde,3.0,"(5.7420971887829415, 4.585663728828571, 6.234172950952972)","(6.969028573317883, 5.812595113363512, 7.461104335487914)",4.585663728828571,6.234172950952972,5.520644622854829,5.812595113363512,"['be', 'ej', 'ja', 'aa', 'ar', 'rd', 'de']","[2443609.0, 11905.0, 1312625.0, 2730922.0, 1754491.0, 823655.0, 2559661.0]",3.154842876320336
wast,1.0,"(2.27415784926368,)","(3.501089233798621,)",2.27415784926368,2.27415784926368,2.27415784926368,3.501089233798621,"['wa', 'as', 'st']","[409327.0, 504791.0, 2307098.0]",3.5910307737743032
zorgzaam,2.0,"(4.083538451230139, 3.809492376937342)","(5.310469835765081, 5.0364237614722835)",3.809492376937342,4.083538451230139,3.946515414083741,5.036423761472284,"['zo', 'or', 'rg', 'gz', 'za', 'aa', 'am']","[40239.0, 2597583.0, 709881.0, 15939.0, 308657.0, 2730922.0, 930317.0]",3.1943514176040098
goochelaar,3.0,"(2.8870543780509568, 3.8627870982353443, 3.6071332043915665)","(4.113985762585898, 5.0897184827702855, 4.834064588926508)",2.8870543780509568,3.862787098235344,3.452324893559289,4.113985762585898,"['go', 'oo', 'oc', 'ch', 'he', 'el', 'la', 'aa', 'ar']","[147343.0, 3901750.0, 270017.0, 1999086.0, 822995.0, 4671207.0, 2444604.0, 2730922.0, 1754491.0]",3.5859512482450286
vrijwilliger,4.0,"(4.4187154968655955, 5.3986811508916945, 4.999965255051631, 4.7599623097917805)","(5.645646881400537, 6.625612535426636, 6.226896639586572, 5.986893694326722)",4.418715496865596,5.398681150891695,4.894331053150175,5.645646881400537,"['vr', 'ri', 'ij', 'jw', 'wi', 'il', 'll', 'li', 'ig', 'ge', 'er']","[62231.0, 1787712.0, 1639122.0, 2981.0, 658045.0, 2591190.0, 2754440.0, 3369152.0, 960409.0, 3692145.0, 6799370.0]",3.755176048347793
uit,1.0,"(5.343640943198292,)","(6.570572327733233,)",5.343640943198292,5.343640943198292,5.343640943198292,6.570572327733233,"['ui', 'it']","[687028.0, 333345.0]",6.439910573610657
enthousiaste,5.0,"(5.823575291952032, 2.9876662649262746, 4.651878631030323, 3.995766779049974, 5.910038726309899)","(7.0505066764869735, 4.214597649461216, 5.878810015565264, 5.222698163584916, 7.13697011084484)",2.987666264926274,5.910038726309899,4.673785138653701,4.214597649461216,"['en', 'nt', 'th', 'ho', 'ou', 'us', 'si', 'ia', 'as', 'st', 'te']","[8542439.0, 1477178.0, 446916.0, 1237078.0, 846499.0, 727825.0, 1091620.0, 112581.0, 504791.0, 2307098.0, 3522714.0]",3.027600184802472
